07-02-2022 11:34:57;-16.40906;-71.54004;5;194
07-02-2022 11:35:09;-16.40907;-71.54005;4;262
07-02-2022 11:35:23;-16.40916;-71.54017;4;167
07-02-2022 11:35:35;-16.40909;-71.54041;3;191
07-02-2022 11:35:47;-16.4091;-71.54037;4;262
07-02-2022 11:35:59;-16.40899;-71.54012;5;151
07-02-2022 11:36:11;-16.40899;-71.54012;0;9999
07-02-2022 11:36:23;-16.40899;-71.54012;0;9999
07-02-2022 11:36:36;-16.40899;-71.54012;3;401
07-02-2022 11:36:48;-16.40899;-71.54012;0;9999
07-02-2022 11:37:00;-16.40899;-71.54012;0;9999
07-02-2022 11:37:13;-16.40899;-71.54012;0;9999
07-02-2022 11:37:25;-16.40899;-71.54012;3;6511
07-02-2022 11:37:37;-16.40899;-71.54012;3;6176
07-02-2022 11:37:50;-16.40899;-71.54012;4;596
07-02-2022 11:38:02;-16.40881;-71.54046;5;411
07-02-2022 11:38:14;-16.40889;-71.54034;4;591
07-02-2022 11:38:26;-16.40931;-71.54002;5;154
07-02-2022 11:38:38;-16.40945;-71.53985;5;154
07-02-2022 11:38:50;-16.4094;-71.53978;5;200
07-02-2022 11:39:04;-16.4093;-71.53992;5;491
07-02-2022 11:39:16;-16.40903;-71.54017;6;141
07-02-2022 11:39:28;-16.40897;-71.54025;7;116
07-02-2022 11:39:40;-16.409;-71.54025;5;154
07-02-2022 11:39:52;-16.40893;-71.54026;5;154
07-02-2022 11:40:04;-16.4089;-71.54028;5;154
07-02-2022 11:40:18;-16.40896;-71.54022;3;290
timestamp;latitude;longitude;satellites;accuracy
07-02-2022 11:41:18;-16.40881;-71.54019;0;9999
07-02-2022 11:41:31;-16.40881;-71.54019;0;9999
07-02-2022 11:41:43;-16.40881;-71.54019;0;9999
07-02-2022 11:41:55;-16.40881;-71.54019;0;9999
07-02-2022 11:42:08;-16.40881;-71.54019;0;9999
07-02-2022 11:42:20;-16.40881;-71.54019;0;9999
07-02-2022 11:42:32;-16.40881;-71.54019;0;9999
07-02-2022 11:42:45;-16.40881;-71.54019;0;9999
07-02-2022 11:42:57;-16.40881;-71.54019;0;9999
07-02-2022 11:43:09;-16.40881;-71.54019;0;9999
07-02-2022 11:43:21;-16.40881;-71.54019;0;9999
07-02-2022 11:43:33;-16.40881;-71.54019;0;9999
07-02-2022 11:43:45;-16.40881;-71.54019;0;9999
07-02-2022 11:43:59;-16.40881;-71.54019;0;9999
07-02-2022 11:44:11;-16.40881;-71.54019;0;9999
07-02-2022 11:44:23;-16.40881;-71.54019;0;9999
07-02-2022 11:44:35;-16.40881;-71.54019;0;9999
07-02-2022 11:44:47;-16.40881;-71.54019;0;9999
07-02-2022 11:44:59;-16.40881;-71.54019;0;9999
07-02-2022 11:45:13;-16.40881;-71.54019;0;9999
07-02-2022 11:45:25;-16.40881;-71.54019;0;9999
07-02-2022 11:45:37;-16.40881;-71.54019;0;9999
07-02-2022 11:45:49;-16.40881;-71.54019;0;9999
07-02-2022 11:46:01;-16.40881;-71.54019;0;9999
07-02-2022 11:46:13;-16.40881;-71.54019;0;9999
07-02-2022 11:46:26;-16.40881;-71.54019;0;9999
07-02-2022 11:46:38;-16.40881;-71.54019;0;9999
07-02-2022 11:46:50;-16.40881;-71.54019;0;9999
07-02-2022 11:47:03;-16.40881;-71.54019;0;9999
07-02-2022 11:47:15;-16.40881;-71.54019;0;9999
07-02-2022 11:47:27;-16.40881;-71.54019;0;9999
07-02-2022 11:47:40;-16.40881;-71.54019;0;9999
07-02-2022 11:47:52;-16.40881;-71.54019;0;9999
07-02-2022 11:48:04;-16.40881;-71.54019;0;9999
07-02-2022 11:48:16;-16.40881;-71.54019;0;9999
07-02-2022 11:48:28;-16.40881;-71.54019;0;9999
07-02-2022 11:48:40;-16.40881;-71.54019;0;9999
07-02-2022 11:48:54;-16.40881;-71.54019;0;9999
07-02-2022 11:49:06;-16.40881;-71.54019;0;9999
07-02-2022 11:49:18;-16.40881;-71.54019;0;9999
07-02-2022 11:49:30;-16.40881;-71.54019;0;9999
07-02-2022 11:49:42;-16.40881;-71.54019;0;9999
07-02-2022 11:49:54;-16.40881;-71.54019;0;9999
07-02-2022 11:50:08;-16.40881;-71.54019;0;9999
07-02-2022 11:50:20;-16.40881;-71.54019;0;9999
07-02-2022 11:50:32;-16.40881;-71.54019;0;9999
07-02-2022 11:50:44;-16.40881;-71.54019;0;9999
07-02-2022 11:50:56;-16.40881;-71.54019;0;9999
07-02-2022 11:51:08;-16.40881;-71.54019;0;9999
07-02-2022 11:51:20;-16.40881;-71.54019;0;9999
07-02-2022 11:51:32;-16.40881;-71.54019;0;9999
07-02-2022 11:51:45;-16.40881;-71.54019;0;9999
07-02-2022 11:51:57;-16.40881;-71.54019;0;9999
07-02-2022 11:52:09;-16.40881;-71.54019;0;9999
07-02-2022 11:52:21;-16.40881;-71.54019;0;9999
07-02-2022 11:52:35;-16.40881;-71.54019;0;9999
07-02-2022 11:52:47;-16.40881;-71.54019;0;9999
07-02-2022 11:53:07;0;0;0;9999
07-02-2022 11:53:20;0;0;0;9999
07-02-2022 11:53:32;0;0;0;9999
07-02-2022 11:53:44;0;0;0;9999
07-02-2022 11:53:56;0;0;0;9999
07-02-2022 11:54:08;0;0;0;9999
07-02-2022 11:54:21;0;0;0;9999
07-02-2022 11:54:33;0;0;0;9999
07-02-2022 11:54:45;0;0;3;437
07-02-2022 11:54:57;-16.40909;-71.54023;5;410
07-02-2022 11:55:10;-16.40881;-71.54038;5;409
07-02-2022 11:55:22;-16.4089;-71.54028;6;344
07-02-2022 11:55:34;-16.40898;-71.54017;4;264
07-02-2022 11:55:46;-16.40895;-71.5402;5;406
07-02-2022 11:55:58;-16.40897;-71.5402;3;349
07-02-2022 11:56:11;-16.40867;-71.54033;4;411
07-02-2022 11:56:23;-16.40867;-71.54035;6;334
07-02-2022 11:56:35;-16.40873;-71.54034;6;332
07-02-2022 11:56:47;-16.40868;-71.54042;5;401
07-02-2022 11:57:00;-16.40873;-71.54037;5;399
07-02-2022 11:57:12;-16.4088;-71.54031;4;779
07-02-2022 11:57:24;-16.40895;-71.54023;6;139
07-02-2022 11:57:36;-16.40897;-71.54023;6;134
07-02-2022 11:57:49;-16.40897;-71.54023;0;9999
