07-02-2022 12:20:03;-16.40893;-71.54034;-1023;24.176;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:20:46;-16.40895;-71.54031;-1023;24.161;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:21:30;-16.40895;-71.54024;-1023;24.153;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:22:13;-16.40901;-71.54025;-1023;24.141;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:22:57;-16.40904;-71.54025;-1023;24.135;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:23:41;-16.40918;-71.54019;-1023;24.149;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:24:24;-16.40901;-71.54025;-1023;24.16;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:25:07;-16.40907;-71.54018;-1023;24.172;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:25:50;-16.40903;-71.54027;-1023;24.181;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:26:34;-16.40904;-71.5402;-1023;24.191;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:27:17;-16.40906;-71.54017;-1023;24.203;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:28:01;-16.40908;-71.54025;-1023;24.216;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:28:44;-16.40907;-71.54024;-1023;24.219;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:29:27;-16.40886;-71.54034;-1023;24.231;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:30:11;-16.40885;-71.54031;-1023;24.241;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:30:54;-16.40872;-71.54034;-1023;24.242;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:31:38;-16.40894;-71.54028;-1023;24.262;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:32:21;-16.40901;-71.54028;23.697;24.28;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:33:04;-16.40895;-71.54026;-1023;24.282;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:33:48;-16.40894;-71.54027;-1023;24.298;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:34:31;-16.40898;-71.54031;-1023;24.302;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:35:15;-16.409;-71.5403;-1023;24.304;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:35:58;-16.40899;-71.54028;-1023;24.312;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:36:41;-16.40911;-71.54012;-1023;24.329;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:37:25;-16.40899;-71.54034;-1023;24.351;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:38:08;-16.40903;-71.54024;-1023;24.384;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:38:52;-16.40916;-71.54028;-1023;24.437;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:39:35;-16.40898;-71.54037;-1023;24.462;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:40:18;-16.40908;-71.54008;-1023;24.517;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:41:02;-16.40903;-71.5403;-1023;24.571;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:41:45;-16.40856;-71.54046;-1023;24.61;-99.99;-99.99;-99.99;-99.99
timestamp;latitude;longitude;hold1;load1;hold2;load2;hold3;load3
07-02-2022 12:43:12;-16.40891;-71.54028;-1023;24.664;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:43:55;-16.40895;-71.54039;-1023;24.69;-99.99;-99.99;-99.99;-99.99
timestamp;latitude;longitude;hold1;load1;hold2;load2;hold3;load3
07-02-2022 12:44:39;-16.40902;-71.54016;-1023;25;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:45:22;-16.40897;-71.54025;-1023;25;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:46:05;-16.40899;-71.54036;-1023;25;-99.99;-99.99;-99.99;-99.99
timestamp;latitude;longitude;hold1;load1;hold2;load2;hold3;load3
07-02-2022 12:46:49;-16.409;-71.54036;-1023;25;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:47:31;-16.40904;-71.5403;-1023;25;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:48:15;-16.40903;-71.5402;-1023;25;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:48:58;-16.40902;-71.54041;-99.99;-100;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:49:40;-16.40901;-71.54034;-99.99;-100;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:50:23;-16.40901;-71.54027;-99.99;-100;-99.99;-99.99;-99.99;-99.99
timestamp;latitude;longitude;hold1;load1;hold2;load2;hold3;load3
07-02-2022 12:51:06;-16.40898;-71.54036;-1023;24.868;-99.99;-99.99;-99.99;-99.99
07-02-2022 12:51:48;-16.409;-71.54038;-99.99;-99.99;-99.99;-99.99;-99.99;-99.99
